Sex,Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings
F,0.5046857690527676,0.40296877432309103,0.09332408821633359,0.6838960231119984,0.30744253655177867,0.1910788303140059,0.1681682012376568,1-8
I,0.3271973980960975,0.237307479248837,0.11692293300954332,0.2840845224563182,0.10240606124573383,0.06516436084517739,0.080623812734951,1-8
I,0.35691225171807056,0.257189578962143,0.08912633158356147,0.3110213354029911,0.1436889541609079,0.059459768455596244,0.08008522976067525,1-8
I,0.47900026414683844,0.3820550113764034,0.10177772427949766,0.4867710812484744,0.2318216477515069,0.1100669163223815,0.12827842165013043,1-8
M,0.5063428691557565,0.41007373800271285,0.10891221838092954,0.6344082650111906,0.3099858425513603,0.1449086886503357,0.1870225902892133,1-8
I,0.4048437748878806,0.3101636733017192,0.10973553706876948,0.24901504549181275,0.10327261678439884,0.04304489001639898,0.06773625761738514,1-8
I,0.4774200494752086,0.36531411023883276,0.11964655913119632,0.4325443488469472,0.21601431672014226,0.09646416230223842,0.1250390157343124,1-8
I,0.44452082777102936,0.330800089252238,0.10685837702353232,0.45561739379252325,0.17566085199621673,0.09552700267421015,0.11999548190398714,1-8
I,0.29996794970061136,0.23087463498181204,0.10571098157945735,0.15392110447898286,0.07835452376295231,0.03212759431831568,0.0710738623723588,1-8
M,0.5960140950056022,0.48682081576278347,0.2074243300301035,1.2613282497163147,0.5439887911340581,0.3150466232742195,0.34769893693905274,1-8
I,0.4138396332360622,0.307057516582264,0.07831355134885098,0.21058809444410673,0.09186720918702124,0.021086733798752613,0.0775836938189073,1-8
I,0.45157366832612084,0.358157169999286,0.11566378040042552,0.3330151896997204,0.19489640211308248,0.073290278417224,0.07624618683454476,1-8
I,0.2099287412476547,0.17286506124993573,0.04265845710813648,0.05330829185126536,0.020387873580746525,0.017044742309019728,0.011179428496533868,1-8
I,0.255899203449382,0.18609455618656234,0.08654315769739046,0.08938898376278517,0.048151974067116965,0.013840484797007516,0.03200353228763364,1-8
I,0.39244136233280486,0.29863539928991323,0.08070771564250923,0.30558036917647424,0.1018579557623401,0.08445210727108125,0.0893084117355627,1-8
M,0.6583072913031319,0.49273596848666196,0.1941118667403665,1.543805690814499,0.7447758907230402,0.3689042004105545,0.39933404227204167,1-8
I,0.3768109273238947,0.2771865446640743,0.0884386778191583,0.28237057938723276,0.10532804707438564,0.07517531227924326,0.06847568116402743,1-8
I,0.24524418448992846,0.17878735012987856,0.09202711725108935,0.13711127682790164,0.052805895529691865,0.0301590860052099,0.050387893411669174,1-8
I,0.6235716020245072,0.48889251627012037,0.17305011696797373,0.7775226463474854,0.3541090127923664,0.15581275434046948,0.23039056918572612,1-8
M,0.19312628117120134,0.14493973714142538,0.06238981058846481,0.05199357232617865,0.029974317509342353,0.014682456960604084,0.016764199283055677,1-8
I,0.34238661526961867,0.2734186107165002,0.15516230351423826,0.24758040362392705,0.11521648631736443,0.055364596789910146,0.0801501767963945,1-8
I,0.30943483733635335,0.21917518047579299,0.0799537945443067,0.09832897392643271,0.04025175112446901,0.02427821289394569,0.026032602340165918,1-8
I,0.24466781333166787,0.2023337752389247,0.09921904808399282,0.2230423868131278,0.10806775773677056,0.0486390507450372,0.06187472048502571,1-8
I,0.49313645861667504,0.4068262677758729,0.10363007454904485,0.7355974792579886,0.3417299768200651,0.14747542395409535,0.216279181047123,1-8
M,0.3683545270368848,0.28307736484426854,0.12908409417921113,0.46488327149924913,0.17766515103427988,0.1083664708131187,0.1259875690093696,1-8
F,0.4396680405811721,0.36570818156576396,0.12647085380758039,0.37988021076233397,0.15845209118947157,0.08335038033679809,0.14442775948087624,1-8
M,0.5492110934339504,0.4188905223936656,0.21398803843752176,0.8032345002826684,0.3792264955100702,0.13987064242683384,0.24390423771013411,1-8
I,0.42899391779597257,0.32925020223021745,0.09055810280916685,0.21299116799020562,0.08831507998442739,0.052179377842305724,0.09815660677005347,1-8
I,0.19465818381356448,0.14447782837154166,0.06531753162407188,0.024731981866817136,0.011055343752740861,0.00837337243788953,0.008446475329023501,1-8
F,0.5374049185980543,0.4319190940805439,0.16483634725267113,0.94076713552971,0.40063938568495266,0.200891578613447,0.266543217757084,1-8
M,0.4668497049613471,0.36105218200587447,0.1338407181514229,0.3805759763078331,0.21967721362374903,0.08294926696300366,0.10303333341312752,1-8
I,0.38027362872491616,0.30168634373168485,0.11378864077544582,0.17649049952843068,0.11672861826059966,0.03722176381350297,0.03826458751200795,1-8
M,0.5287520131962026,0.4006751338653421,0.1235066991775314,0.767344819751032,0.35798338023818976,0.14108288752584872,0.24270380952493883,1-8
M,0.44939187898835636,0.34952519061124543,0.0876377156410947,0.5889655787161441,0.3194343939727085,0.14595880470681338,0.14693824723191354,1-8
I,0.11734036548935352,0.10229312515507596,0.05187560493427819,0.02444819057715726,0.008122144155762777,0.011273621954757033,0.007780974308488258,1-8
I,0.23656595464419972,0.18620470456357913,0.0376737753597282,0.09770670522711591,0.034526962524582275,0.026867909975910816,0.031282667837026344,1-8
I,0.2833557120096802,0.2535026734512979,0.11798611819588894,0.11350580820682767,0.0820197701807871,0.019892058199727683,0.027111405121716198,1-8
I,0.3346324422025106,0.2781062470479462,0.08952741506615705,0.15472192567721982,0.05397917020486934,0.034011141547652224,0.05241789428394405,1-8
I,0.468789052755427,0.355797132132592,0.09153854926173054,0.5214301307813167,0.22189779690559547,0.07900539445463965,0.1861235574338677,1-8
I,0.32239364756987265,0.25966639053428786,0.05683884531570246,0.2464430991430113,0.1159792243457295,0.06323941410258302,0.05868905280186042,1-8
I,0.3874611771301085,0.3019903655212274,0.09583438179615657,0.1922870889181903,0.0771714184169448,0.03608854668813888,0.059159884721127515,1-8
M,0.4463131633275423,0.33613938085390827,0.08565442382133659,0.4663922438853272,0.20945127348312303,0.07368366794498259,0.08534913933480354,1-8
I,0.2841343184911746,0.19455866677596217,0.0764871407541233,0.09405881358224967,0.041016320040854995,0.024803418516883533,0.04199806902324163,1-8
M,0.4463526179893467,0.3456545068114591,0.11866223744367568,0.48047974681518607,0.21625359956433077,0.10762099997732132,0.09350299622304702,1-8
I,0.6142898607301971,0.4661962922201089,0.17064996370809082,0.9825160565318349,0.4350162530003545,0.22942404360439578,0.27586174900682064,1-8
I,0.19542069996193928,0.14466080789631625,0.09442611196326489,0.06537498277230158,0.026532827147291712,0.023343905067096587,0.02904778235654531,1-8
I,0.4263185294414829,0.32132947804231227,0.0817281821530463,0.6708396104761938,0.34218252472744987,0.09550363648164592,0.14216598654674917,1-8
I,0.280501485597506,0.21464840562797483,0.0520906047502081,0.11308353145802351,0.07028023627782293,0.043268829555790984,0.017578741526238777,1-8
M,0.4478347914719821,0.3767129728275143,0.09171081798491862,0.529048955911113,0.2424424038996327,0.11020691934806794,0.17007767216783673,1-8
M,0.5213726487242384,0.41059583588020343,0.08066978448254572,0.5645458965247389,0.30134308201898935,0.13879288151980892,0.1800029325351791,1-8
I,0.40845433066985515,0.32477380759861463,0.07146976045612835,0.48638681804129635,0.24694303760192654,0.1068123620368505,0.1185543660273421,1-8
I,0.3673790297792083,0.28498072318868045,0.08382003318891644,0.20467694340865025,0.0844901258833588,0.06563813552514508,0.08655491300272802,1-8
I,0.37476604823244464,0.25579231963252935,0.09593018229359672,0.15160693005326184,0.06117964433186848,0.027838719051831898,0.057396250870043894,1-8
I,0.40267830763685725,0.3008854672507603,0.08765568647246977,0.14795744057099114,0.058737874439639445,0.03240082323021167,0.04454541546986569,1-8
I,0.3267765663205508,0.28098156665760526,0.05714802994323759,0.211927826600851,0.10142258725552508,0.04394823675394701,0.07045401798775812,1-8
I,0.52315279526013,0.3907234104781145,0.1691850867000732,0.4796795993613392,0.27560356549477444,0.09385801241741856,0.14172168909408686,1-8
M,0.39358768759368207,0.29245112227413816,0.11613803842958659,0.3146600865236212,0.1591756697514248,0.07198550362087205,0.07757792565128785,1-8
F,0.6520384489495659,0.5044592031518099,0.14505790153519335,1.321371205204939,0.6256015727653669,0.32190150306984383,0.3161478988572912,1-8
I,0.4949392237186419,0.37181959019770316,0.08662836919455709,0.40052222389233655,0.20057174454710033,0.08471374962824516,0.12066111855347016,1-8
F,0.6213360810382543,0.48718835268335775,0.18349592435897422,1.2100885768559067,0.5841739348811691,0.29675910077176504,0.2996658984817289,1-8
I,0.40594775254609144,0.31957057466392963,0.07676405059238903,0.4264552093571959,0.19117640282013135,0.0718339568185407,0.12992657376407316,1-8
M,0.4757511080339902,0.32150914053070484,0.0925888890778825,0.3884031573718737,0.16004187454572918,0.09136399699825178,0.07816468610962528,1-8
I,0.29331771903351045,0.2123401660551193,0.09413946494197696,0.18732679615603282,0.09170396120683225,0.04677935726295443,0.04625463758616341,1-8
I,0.5048513305264515,0.4056129724721423,0.11894862111922672,0.5405770912895028,0.269051051445226,0.11311059056508849,0.14361409011301024,1-8
I,0.2558530177905697,0.17865761520131362,0.06483603383164983,0.01712272697783014,0.005695063435204635,0.004880055593014893,0.009974192748967504,1-8
M,0.3296053439034816,0.25886827666241274,0.09050929707975675,0.5120828742178222,0.26504039192238316,0.14176415305386936,0.07595507093350155,1-8
I,0.18776204864392682,0.1220878465966501,0.04374236284398621,0.040875352259191755,0.017652265909786403,0.006564360578776669,0.013460666154151783,1-8
I,0.4202518866238681,0.2839597516764967,0.15301867095936258,0.37093399667551924,0.17361016066068072,0.07115421199483889,0.07428470442346743,1-8
I,0.4015047356443059,0.27249156969626476,0.07627369622383577,0.1585379613677919,0.05178551841270258,0.023752766228558764,0.05869994290505569,1-8
M,0.2902542060637292,0.20767643559276294,0.08857930011887519,0.0833652619785421,0.028841162543593375,0.02152243396967276,0.016308742833288085,1-8
I,0.5347982183193388,0.41466794322577183,0.12311586765850968,0.6302275068816982,0.3483826668272547,0.08288647108466675,0.15798988446774648,1-8
F,0.548820525048365,0.4300838010805668,0.1647083241559025,0.7437539570348344,0.3266226316114239,0.13770882327431558,0.20936301605864263,1-8
I,0.36122220941605665,0.2777312564988437,0.06546994001197139,0.47642473434673704,0.2116789522339241,0.09913764826421088,0.12278617071826986,1-8
I,0.4866574487993404,0.37184205431091166,0.10964467863279836,0.42507192925547466,0.21327581344192773,0.09530288692498835,0.1291708162019317,1-8
I,0.30377199829449547,0.26293901646498663,0.05913959157570474,0.1674641954274205,0.05244720987453205,0.030355136933373984,0.043900292962465184,1-8
M,0.4298097891384,0.32122020995172024,0.11067520796773211,0.5946215933998508,0.23354671814229974,0.11365425185117492,0.1531733217647252,1-8
F,0.48242495853981576,0.37194222362876606,0.14342255082364802,0.6625645011490268,0.30442872773233515,0.1511883579666198,0.19559573901184107,1-8
M,0.39028837270361844,0.28615698625931546,0.09094213655531289,0.36932665232633943,0.23228538005026894,0.06224993925062452,0.054895584669249195,1-8
I,0.42936273020587984,0.3391090399798464,0.10189556963746091,0.45354858343108506,0.18854264427032932,0.10189252401891889,0.09374344225686647,1-8
F,0.4269379431598341,0.34618005479418246,0.1389057174979906,0.35570903057354625,0.15936716029868833,0.0681722519914301,0.10986205325872378,1-8
I,0.5555105645063932,0.41750646001358727,0.1717410190006669,1.0023236065172498,0.41623651232122266,0.2043298539582479,0.29022480462818184,1-8
I,0.5091404964658925,0.38908342284403336,0.13281270126736794,0.6612047698630821,0.31993100968950305,0.15317717167861244,0.15913680248714604,1-8
I,0.5499315371719578,0.41161256391335665,0.11791649658714734,0.30466419572637393,0.09620034897028591,0.07502094039018874,0.14047997697583253,1-8
F,0.5192339371865189,0.39208336021105705,0.11877036966255347,0.5960862967462041,0.30239507734186216,0.13342498152997498,0.16069678235070725,1-8
I,0.2905202378605565,0.21143174104004747,0.0986196737188631,0.09404287812559291,0.03584904595627467,0.022400704435722906,0.023108454589652223,1-8
F,0.5091578874819238,0.40482617367139356,0.09408752256559981,0.947249035631574,0.42810058118880245,0.20731729924574305,0.24513577094464625,1-8
I,0.48507122713525125,0.37062673077069935,0.15939501695444105,0.5807915098999143,0.2736945706091597,0.09938680531397737,0.16029218573011367,1-8
I,0.4560645103228281,0.37597876020238274,0.06874033405140469,0.41053443863897043,0.25583009475331725,0.07384754815217089,0.10341934330273733,1-8
I,0.43268537883740005,0.3363490438477827,0.08101323067432158,0.5219164095521659,0.27423377229499246,0.1059938167686788,0.11396891752410396,1-8
F,0.3473856824428486,0.27275447779974993,0.07707845999485197,0.2161548303015108,0.0927150950027292,0.040865895366690934,0.07929695481110655,1-8
I,0.5024438587189362,0.3995556726132431,0.1545294907689069,0.7028230505570119,0.3700412015222885,0.14105285593073164,0.17325480395555462,1-8
M,0.4398149292880645,0.3172478336103794,0.09743244128399194,0.1685613725357168,0.07131020470826352,0.033280549302984935,0.04899594942590887,1-8
I,0.4452114420449094,0.315282748683645,0.09705096371854627,0.3839950917715615,0.20901776044905954,0.09395400568732479,0.0890898408362828,1-8
F,0.557495929420263,0.4418985654152918,0.16846516784925197,0.8995857481222146,0.4569407117201967,0.15124751196106875,0.27209285696010954,1-8
M,0.4662149966286195,0.3653591897349911,0.1020214284537688,0.5383277084805302,0.2905520874174542,0.11492888749118099,0.1090269817893552,1-8
I,0.2708367827772484,0.20733233483539482,0.08300865095632157,0.20610891430877437,0.09046412105135195,0.02621249075449708,0.0761123243913816,1-8
I,0.29434810599788314,0.1904225334040262,0.06750462425599624,0.07324295401064378,0.027519445694905952,0.019382839765474617,0.02670782829737795,1-8
F,0.5952488487912522,0.4724045066256997,0.2022525455880457,0.9348914561713592,0.4471242827409106,0.2073257926338348,0.28047109680775634,1-8
I,0.42664034847107896,0.30328479165127087,0.12750590316127233,0.277197394109458,0.10629223171431608,0.07133355141872366,0.09198935745326278,1-8
I,0.4422608021320678,0.3377209329120058,0.10402685118663343,0.38335758980445817,0.19936863011718778,0.06638774104673727,0.10139289820948633,1-8
M,0.5191181050623619,0.4221986576592919,0.13388158917309267,0.6693375186258043,0.31727635910417135,0.14932136612774297,0.23349333973330816,1-8
I,0.5360790055767496,0.43128852343984103,0.11807703199386102,0.7050673250514466,0.366889078252846,0.1368284117991627,0.18041558879431163,1-8
I,0.34599890236050623,0.22266302225285556,0.08490748068166433,0.12355610967051538,0.06287500750484691,0.029504442819929887,0.029563659132628678,1-8
F,0.34835680701774485,0.2361616146586043,0.10721585374063874,0.16366739497752353,0.0768029199417823,0.04789919520287213,0.03926910672836702,1-8
I,0.3599983467300042,0.28927080917038533,0.05576444292458699,0.2030098112064525,0.09170606899202828,0.039286745535921166,0.06018028364102607,1-8
I,0.21929968028601732,0.15259178956462205,0.045734640745001026,0.03938595952232351,0.010552937445527965,0.005920371769737564,0.026051724984634442,1-8
M,0.5165198229033756,0.38863597951837414,0.09422992774622936,0.5451667272839554,0.23218490545745682,0.1349590575931161,0.1379490526415768,1-8
I,0.2894990700639861,0.22830644820493606,0.07343831540073005,0.15668028379321164,0.08960940291842573,0.04110487863696261,0.033461620222904324,1-8
M,0.4397653318103579,0.34333176684852457,0.0872245799956819,0.5256890861793988,0.23887320187997396,0.13134487854382546,0.1265093303335574,1-8
I,0.4173672711866783,0.34368436382825057,0.07557078845163286,0.49533924852990163,0.2604331490225343,0.06929511660543512,0.15083655542361954,1-8
M,0.5999156972986651,0.4619920411152356,0.21461005880732348,1.2945312795241362,0.6514122852736293,0.26322732982171715,0.3352431455820153,1-8
M,0.28218609870005795,0.2031544091887516,0.0633778919550776,0.1491726308848636,0.041294854106928014,0.03433086090044869,0.043715495294947705,1-8
M,0.4159355564035944,0.3288611114581166,0.18841122623864043,0.2747073266681854,0.1476845865684664,0.05306517224935778,0.0804076021332568,1-8
M,0.5111096411092816,0.4055085984010081,0.09549091076789769,0.8369513197702615,0.35599260116451004,0.18671160246959173,0.26127286421479734,1-8
I,0.42117397106443394,0.32104905024698566,0.0688348455061329,0.14475656663086017,0.05820476332039713,0.03606493650078714,0.10339140226832565,1-8
I,0.5626794905627878,0.43943313804562467,0.08824253121400352,0.7135640694616202,0.2957895539035687,0.14300327645986333,0.2423997116344428,1-8
I,0.45742524579636873,0.3754439638796673,0.1189281828549674,0.2809571961241003,0.1346462666714973,0.06525005844397103,0.08733437810962012,1-8
M,0.559367585942612,0.3993857161261095,0.09604950492943481,0.7837708441535641,0.34066234045064725,0.1676727694012844,0.19668412372357755,1-8
I,0.4232169835573912,0.3461468720264481,0.12284403647403258,0.27407766640437026,0.11445351128977357,0.049583621844273944,0.11525733578842562,1-8
I,0.43233014534628517,0.31927328803755667,0.057084326005530095,0.5051133328851269,0.2513911024645223,0.10968931910031765,0.12887648016874104,1-8
I,0.455058596760677,0.3408985338221385,0.08389166299383612,0.5187645181202245,0.21577580712783462,0.11027254183161597,0.13505702487512633,1-8
I,0.4260135426670523,0.30104527783522905,0.08444355140320886,0.2669072306542874,0.11651245639926354,0.05584832326169436,0.08390389722796472,1-8
I,0.5280224208092024,0.42365802788798185,0.09733705551107122,0.5779895154197233,0.36130234775573195,0.10236214245737213,0.1133478810513009,1-8
I,0.4177855896140379,0.3279521782739184,0.10585915548017885,0.41878713984590715,0.16376846174594756,0.09649353577957734,0.11909762653475325,1-8
I,0.3521654480786692,0.2756986443607239,0.06575721104011739,0.17106113305707024,0.04689496140782541,0.05054927431657241,0.056230327054625495,1-8
I,0.4288411323502049,0.3101968963543685,0.1281079162406344,0.3633572992011203,0.16660008462264195,0.06335624555484397,0.0812927724485104,1-8
M,0.34856197225100244,0.2604278114239842,0.04672850947993312,0.155632136310053,0.07307153883341724,0.027738013761316013,0.040357231039839465,1-8
M,0.3849192559504978,0.27628796510505144,0.10738390946230164,0.33181367984348775,0.19337101679008997,0.07220867429472394,0.05560018779982055,1-8
F,0.48905453276408556,0.35698274661904966,0.1195402723915523,0.603271767265856,0.2706380668938018,0.1375196494906541,0.15863519122107944,1-8
M,0.4444360866661357,0.34529801850672376,0.09385864031661778,0.4346158320669858,0.16110857796247388,0.08171382633020048,0.15526590974269286,1-8
I,0.29000500436916476,0.20852406714214716,0.07631751626175728,0.14667238740984775,0.07176072443109198,0.029377170150614754,0.03604043782495538,1-8
I,0.43248422904858946,0.3341100010861287,0.13388132404767075,0.4769354848111301,0.23819949787723832,0.11011403838316898,0.11072026622063895,1-8
I,0.24245345264649598,0.2155368948623988,0.0692051677814988,0.17108199727407214,0.10268115130172593,0.032360531676922065,0.032773364970361735,1-8
I,0.43334099350692606,0.3449492489155816,0.13054674994243173,0.522803554804456,0.2530504644832809,0.10618703763729494,0.11130237354158347,1-8
M,0.3112014699647838,0.2369135151694839,0.060005523938809965,0.14474476271949177,0.07865239919995502,0.02090251625533917,0.043834931405860186,1-8
I,0.2863308528408429,0.1854348610416111,0.0937432854319615,0.09610553246784567,0.03042214890308095,0.01826752631009069,0.03875363571298848,1-8
M,0.34419771346641875,0.26248736964419217,0.04815857099869035,0.2951052042701573,0.16228783880275247,0.04398265585863011,0.07933076626731614,1-8
I,0.4222565614273474,0.3302361485608093,0.11756858804790832,0.40829982490087685,0.11914142022854671,0.09201095237536376,0.13511208575784542,1-8
I,0.16481611826419484,0.1064580520695172,0.019449234173668006,0.005810638471658846,0.0030749585524205217,0.0012007210991617577,0.007951186389785616,1-8
I,0.4105767686719086,0.3224452789494267,0.125721765485777,0.3543701058183659,0.12793873620945365,0.08903419296352008,0.08370036470178005,1-8
I,0.521227411584425,0.3827672807968802,0.08248005055156146,0.6617138488964697,0.33528326877670633,0.1461989977564298,0.13875530618273516,1-8
I,0.2763765089006531,0.19891787554753182,0.06686537572489444,0.22021195447338465,0.11851034674437916,0.04660911765890837,0.024550039280405556,1-8
M,0.525463834974532,0.4086392560378805,0.13095864806555507,0.8711285345309671,0.34113839868175444,0.2197399191349059,0.21661752147425345,1-8
I,0.4497691193372038,0.34994972555495746,0.1458240899365588,0.3385030468137858,0.19746167159636038,0.07801347787129567,0.0833534958903866,1-8
F,0.4836181811771974,0.36594202794549163,0.133069910580066,0.5417674536674866,0.2648454771730039,0.13013315182896223,0.14311925728662245,1-8
I,0.2628621704354154,0.16871033600802904,0.05810415653661803,0.1401496597322417,0.05756038226888707,0.025589892628504057,0.033262733492749795,1-8
I,0.39272052530870627,0.2965979355206284,0.11073911584339688,0.2833919519532355,0.1091667069510597,0.053285547147702464,0.07797082440584543,1-8
M,0.47279159368625273,0.37330196146433525,0.12897413428750934,0.5888234385164366,0.30322100885330644,0.13003268164576462,0.16132099785902013,1-8
M,0.3029641743849744,0.2341322310204363,0.09235243987041908,0.43153629212355055,0.2320057785592935,0.10500521926652957,0.08775964117996646,1-8
I,0.4571595522432876,0.3266548844033463,0.09652455808533655,0.4069193762733936,0.18852806878523348,0.09737134567689608,0.12567037462003788,1-8
M,0.44299616508417256,0.3266901567214934,0.08915193188825425,0.21752849904209978,0.06427192805523535,0.0325749528707903,0.08916364953654189,1-8
M,0.48263311072375786,0.37508900727437705,0.1764901346919317,0.6384205586161201,0.27094299208125266,0.15478844045592366,0.18922440725906062,1-8
I,0.30964065541957825,0.21275913414525105,0.06260306361571139,0.2245710125062808,0.11420662236559523,0.04186079544745966,0.07346421634734965,1-8
I,0.5450212918685047,0.41131283076611647,0.11971977017112073,1.111145609404879,0.5304352104008023,0.2507380890320467,0.31073460076543596,1-8
I,0.5739890861240169,0.4490843704527897,0.10280821020050943,0.6495030800254719,0.266577595199151,0.11791145403571231,0.2697963120917953,1-8
M,0.49704444758115157,0.3989315094750662,0.14377717886460545,0.6401180150253809,0.33937610108534727,0.15069316966110619,0.16927227895706745,1-8
F,0.5468601272816829,0.41415232048972983,0.13640885320981216,0.6272739964487848,0.32072136418171476,0.11199882537756765,0.1612684520242311,1-8
I,0.5026135599663467,0.38381162388192686,0.08646785745364287,0.6325621459312836,0.2567122904027277,0.13963500794872558,0.17488221627895545,1-8
M,0.5291336456587924,0.39564646632983896,0.13648293023666352,0.6245326477466999,0.2772823330643534,0.1659639603703836,0.19090857753793739,1-8
I,0.3379122929541827,0.26109592035513185,0.10978858584378651,0.24182559017350047,0.10512116427757603,0.04958500357938858,0.08361144305905431,1-8
I,0.3956846346000894,0.30373840700005184,0.12868048323468428,0.3019957329598223,0.14904455820764761,0.04695386980046324,0.07726726242470992,1-8
I,0.27199829183304475,0.21697256271203524,0.07003445715657075,0.09833299678807142,0.04221626332514157,0.017170258000429647,0.053419531432520304,1-8
F,0.5494392737778142,0.43269907879034547,0.09719583532935774,0.8550838851862533,0.42988167738446476,0.1730526681709224,0.20322424107125311,1-8
I,0.39965364161614997,0.28628772176612916,0.06378294480101249,0.37393719593631036,0.25036612554639587,0.08148964230129756,0.1023642209087806,1-8
I,0.4234014343357762,0.3396200347122288,0.11414428948428568,0.33918959522655584,0.12335985486828761,0.08392718445547331,0.10892065456225423,1-8
I,0.31290528428939957,0.2244463650707531,0.05594455280921071,0.13382685729182572,0.03549363833328088,0.04291261954679422,0.04469246092010096,1-8
M,0.4521182316765084,0.32781828235082705,0.15473273918233071,0.5408197575758106,0.1732161230857893,0.12833200316929028,0.19772470016890795,1-8
M,0.3625159056699519,0.2728488528474838,0.12614160660944232,0.4259935567313209,0.1890663748119714,0.07427445955782454,0.11149625752406703,1-8
I,0.367647485431083,0.2651992844435748,0.052226273827472816,0.17030608578386844,0.06832846443881904,0.04253574137039098,0.056594621932280494,1-8
I,0.3701665740713374,0.2761309521516736,0.07801471914751586,0.17224901614509563,0.06431113602264367,0.037466538317994263,0.07090635500738134,1-8
F,0.43064785536078637,0.31727107506682917,0.08471720200554314,0.41577944600693006,0.17673232257999613,0.07495899872044477,0.15351240070568614,1-8
I,0.4293839451358294,0.3196862052842683,0.09397960343310328,0.32314484065487314,0.17349578329421808,0.054760511198390316,0.08258278591292013,1-8
I,0.6269958408407567,0.48281419560092037,0.19111807518613613,1.1587822616454138,0.5647911345400032,0.1888079916676159,0.28171481623338795,1-8
I,0.5057423645531349,0.3743184402771255,0.14098991478674303,0.5099476174418079,0.29017737795996135,0.11203890130828564,0.1087184776198454,1-8
I,0.3020601215795256,0.19865512202610158,0.05063973639713129,0.17697053814610395,0.0894463078627143,0.023527641527067072,0.06381479602566091,1-8
I,0.33537754836010164,0.26161950155860253,0.08745337796214306,0.1834303385142825,0.061818836391712095,0.03832005191145564,0.038122294848696725,1-8
M,0.47268138579299884,0.3867890152117494,0.1190889462368383,0.577859198386219,0.2663227999744914,0.10924702877940572,0.18717076366247787,1-8
I,0.28498559846006555,0.23260583256621747,0.039754225637457646,0.15282591449190233,0.06246755447326821,0.02333779483890348,0.0350834152519925,1-8
M,0.49829861753878973,0.38054844405755583,0.12165612925330443,0.4104826207743212,0.1446229151537829,0.09460844610387874,0.11944932943797328,1-8
I,0.4251365975149029,0.31729054110258414,0.07302979610078054,0.397973491497063,0.1720452359327299,0.09257879146347806,0.11353610294592911,1-8
I,0.4614984213175219,0.3220243980241549,0.1258575491442594,0.3814513621173771,0.2179825776094698,0.07197053163663579,0.09837932977344736,1-8
M,0.22139068333422668,0.17844405471611086,0.08888803587875113,0.09343581424753876,0.03372188597141473,0.03163425497465762,0.019171261105429827,1-8
I,0.3121790684198459,0.24577064102395846,0.05866253840834036,0.1041011461456045,0.04230891773995009,0.02203923255125702,0.035607468017217,1-8
M,0.38789463717142786,0.3063434752717665,0.10769301576601942,0.3756005288189075,0.18916755742916963,0.058963991473148646,0.1015113641973861,1-8
I,0.5764138319920397,0.4257901857108859,0.11281135338851955,0.6507654271037753,0.3804549818285881,0.12657192530711114,0.17035598875213115,1-8
I,0.505444590679593,0.3684864945875924,0.1035193980001076,0.6232572767970518,0.3118826510878952,0.11944757482765726,0.1858523842632014,1-8
M,0.43156251068693835,0.3297126047886637,0.10201663030245597,0.6744955032336168,0.3183406064708442,0.12553455450104256,0.1815472180017984,1-8
I,0.43982849495469273,0.3329486623430149,0.17851700579574828,0.40800832978042,0.14472451817782894,0.12231654865615828,0.11354235379862507,1-8
I,0.5517468440664149,0.42412561587960856,0.09072223918375251,0.6605315941431242,0.2841465379512944,0.13353982552631258,0.2068934148672446,1-8
F,0.5606828118713371,0.4060628829094594,0.09744591605798195,0.6641791124518276,0.29600750050408536,0.14592572086774414,0.21175938464904023,1-8
I,0.3068418381049657,0.2230843169420093,0.06053271198695989,0.1842363723309418,0.07769386872014655,0.03490706152929711,0.05103905348513131,1-8
I,0.35751221248059245,0.22701249260298662,0.04195030953391332,0.18289200097034328,0.06636874259034455,0.045824397710572624,0.05048974254361121,1-8
I,0.4050851670951127,0.31371237797570634,0.11964207817752084,0.2835814622889471,0.1715858057770229,0.03906607218929221,0.09008268675110173,1-8
I,0.29015428751167527,0.21819280915849149,0.07252755201713675,0.17457498619394482,0.06619569653479025,0.04715282629874008,0.04788533263024848,1-8
M,0.4604931695184084,0.39058732644402233,0.08306033671774714,0.5476990374387506,0.22456664868626552,0.14740512748010326,0.19978369906504492,1-8
M,0.500107359239879,0.393890631038983,0.09366353042044662,0.5752995985787555,0.2267624559947003,0.1560811157693882,0.14902289595172302,1-8
M,0.3697527601368302,0.29492687642115206,0.1497077291186818,0.1701009993695487,0.09949059274745621,0.02622364575615272,0.04750339560312203,1-8
I,0.3882019968157206,0.2967844682128818,0.09199291555229724,0.18456219164394655,0.08718280613981387,0.026042661113157534,0.05583684871655848,1-8
F,0.4089558338242796,0.3013612960889111,0.07595502794777839,0.384961405025208,0.15862073237203425,0.09890955719441623,0.10732353405163404,1-8
I,0.3699660540833079,0.29369451807669833,0.09679253275354444,0.1901613323865387,0.1359443671927997,0.02030231014034995,0.04521825674866551,1-8
M,0.3787899501820604,0.2748350504730307,0.11698735910204969,0.4155126757288003,0.17443192304871327,0.08093232519719054,0.15953262586015615,1-8
I,0.47363796641059747,0.3750523379871009,0.11232260299636537,0.33563821122188053,0.128782276637305,0.07299121544230075,0.09416962963087787,1-8
